Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
11;INDI Staffing Services;Project Manager Senior - Remote;América Latina;Easy Apply;https://www.linkedin.com/jobs/view/4404822949/;https://media.licdn.com/dms/image/v2/D560BAQErXjIzfHesyQ/company-logo_100_100/company-logo_100_100/0/1666898446316/indi_staffing_services_logo?e=1778112000&v=beta&t=gLhoDobFUy2jZvf8TuJ5KbVodJybZaQVyr7VZdU-6yA;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/indi-staffing-services/about/;Marketing;LinkedIn (Easy Apply);indi staffing services;1.0;https://www.linkedin.com/jobs/view/4404822949/;https://www.linkedin.com/jobs/view/4404822949/;Remote;Senior, Liderança/Gerência;22/04/2026
12;INDI Staffing Services;Scrum Master - Remote Work;América Latina;5 hours ago;https://www.linkedin.com/jobs/view/4404598641/;https://media.licdn.com/dms/image/v2/D560BAQErXjIzfHesyQ/company-logo_100_100/company-logo_100_100/0/1666898446316/indi_staffing_services_logo?e=1778112000&v=beta&t=gLhoDobFUy2jZvf8TuJ5KbVodJybZaQVyr7VZdU-6yA;Agility > Scrum Master;https://www.linkedin.com/company/indi-staffing-services/about/;Other;LinkedIn (Easy Apply);indi staffing services;1.0;https://www.linkedin.com/jobs/view/4404598641/;https://www.linkedin.com/jobs/view/4404598641/;Remote;Scrum/Agile;22/04/2026
13;INDI Staffing Services;Scrum Master - Remote Work;Florianópolis (SC);Easy Apply;https://www.linkedin.com/jobs/view/4404801045/;https://media.licdn.com/dms/image/v2/D560BAQErXjIzfHesyQ/company-logo_100_100/company-logo_100_100/0/1666898446316/indi_staffing_services_logo?e=1778112000&v=beta&t=gLhoDobFUy2jZvf8TuJ5KbVodJybZaQVyr7VZdU-6yA;Agility > Scrum Master;https://www.linkedin.com/company/indi-staffing-services/about/;Other;LinkedIn (Easy Apply);indi staffing services;1.0;https://www.linkedin.com/jobs/view/4404801045/;https://www.linkedin.com/jobs/view/4404801045/;Remote;Scrum/Agile;22/04/2026
14;INDI Staffing Services;Project Manager Senior - Remote;São Paulo (SP);1 hour ago;https://www.linkedin.com/jobs/view/4404843106/;https://media.licdn.com/dms/image/v2/D560BAQErXjIzfHesyQ/company-logo_100_100/company-logo_100_100/0/1666898446316/indi_staffing_services_logo?e=1778112000&v=beta&t=gLhoDobFUy2jZvf8TuJ5KbVodJybZaQVyr7VZdU-6yA;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/indi-staffing-services/about/;Marketing;LinkedIn (Easy Apply);indi staffing services;1.0;https://www.linkedin.com/jobs/view/4404843106/;https://www.linkedin.com/jobs/view/4404843106/;Remote;Senior, Liderança/Gerência;22/04/2026
15;InsideOut;Project Manager (Job ID: SCOMIC1);América Latina;Viewed;https://www.linkedin.com/jobs/view/4401977074/;https://media.licdn.com/dms/image/v2/D4E0BAQF44XdXKN7RSw/company-logo_100_100/B4EZ1j9w5SHUAU-/0/1775498628979/insideoutvas_logo?e=1778112000&v=beta&t=ZbxecXziEtW3p39REpHgo_UXvwMpzLEJImClxeaijqE;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/insideout/about/;Marketing;insideouthiring.applytojob.com;insideout;3.0;https://www.linkedin.com/jobs/view/4401977074/;https://insideouthiring.applytojob.com/apply/7Yocl5XPJM/Executive-Virtual-Assistant-Job-ID-SCOMIC1?source=LINKEDIN;Remote;Liderança/Gerência;22/04/2026
16;Jobgether;Technical Project Manager QVAC;Grande São Paulo (SP) ;12 hours ago;https://www.linkedin.com/jobs/view/4403915832/;https://media.licdn.com/dms/image/v2/D4E0BAQF0wkBJGVGz4g/company-logo_100_100/B4EZm5iEh.HMAQ-/0/1759754340919/jobgether_logo?e=1778112000&v=beta&t=lYqdT99kl1ly4feVtu9O9F2XM5rbykDegDVTiWxuDe0;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/jobgether/about/;IT;LinkedIn (Easy Apply);jobgether;1.0;https://www.linkedin.com/jobs/view/4403915832/;https://www.linkedin.com/jobs/view/4403915832/;Remote;Liderança/Gerência, TI/Tech;22/04/2026
17;Mecalor;Coordenador de Projetos - Projetos Especiais;São Paulo (SP);49 minutes ago;https://www.linkedin.com/jobs/view/4404825930/;https://media.licdn.com/dms/image/v2/D4D0BAQGd1aT5Dnla2w/company-logo_100_100/company-logo_100_100/0/1738241327778/mecalor_solu_es_em_engenharia_t_rmica_logo?e=1778112000&v=beta&t=KQ1Q3lSYeqFEYnYwenFc2DVEALMeTqvtrzDb-QJ_kok;Middle > Manager;https://www.linkedin.com/company/mecalor/about/;Marketing;Solidês;mecalor;1.0;https://www.linkedin.com/jobs/view/4404825930/;https://mecalor.vagas.solides.com.br/vaga/833306?origem=linkedin;On-site;Specialist, Mid, Liderança/Gerência;22/04/2026
18;Monks;Sr Project Manager;São Paulo (SP);13 hours ago;https://www.linkedin.com/jobs/view/4404533413/;https://media.licdn.com/dms/image/v2/D560BAQEI-gxFLQF3nQ/company-logo_100_100/company-logo_100_100/0/1721303718951/mediamonks_logo?e=1778112000&v=beta&t=h4p_bmjFJao_f92OmcyrDwUYyYWeJpviDldlqu2GBTg;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/monks/about/;Marketing;LinkedIn (Easy Apply);monks;1.0;https://www.linkedin.com/jobs/view/4404533413/;https://www.linkedin.com/jobs/view/4404533413/;Hybrid;Senior, Liderança/Gerência;22/04/2026
19;PST.AG;Compliance Project Manager;Montenegro (RS);2 hours ago;https://www.linkedin.com/jobs/view/4404833050/;https://media.licdn.com/dms/image/v2/C560BAQGeXbdi5X5dFg/company-logo_100_100/company-logo_100_100/0/1631328385673?e=1778112000&v=beta&t=dS_PY07O4r_cUnkAnMj6XuOuDN9hyawlru8gC2qzVH8;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/pst-ag/about/;Marketing;pstag.snaphunt.com;pst.ag;1.0;https://www.linkedin.com/jobs/view/4404833050/;https://pstag.snaphunt.com/job/OZL9FSSZLW-ME-131?source=linkedin;Remote;Liderança/Gerência;22/04/2026
20;Pave Talent;Amazon Project Manager, E-Commerce Agency (Remote, LATAM | English-Required);América Latina;2 hours ago;https://www.linkedin.com/jobs/view/4403994194/;https://media.licdn.com/dms/image/v2/C4E0BAQHBM3IW5xy9ow/company-logo_100_100/company-logo_100_100/0/1630582328893/pavetalent_logo?e=1778112000&v=beta&t=ebi3asmFtdsWQcYNLPlh5RhDguk-gd-qiCsXO-mpB9I;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/pave-talent/about/;Marketing;LinkedIn (Easy Apply);pave talent;1.0;https://www.linkedin.com/jobs/view/4403994194/;https://www.linkedin.com/jobs/view/4403994194/;Remote;Liderança/Gerência;22/04/2026
21;People Meet;Arquiteto(a) – Supervisor (a) de Projetos (Incorporação Imobiliária);Vitória (ES);1 day ago;https://www.linkedin.com/jobs/view/4403327427/;https://media.licdn.com/dms/image/v2/D4D0BAQEWzEqV4586ig/company-logo_100_100/company-logo_100_100/0/1724423400176/peoplemeet_logo?e=1778112000&v=beta&t=5pKoxrqPWjOCoANByl3hQjqZ5d-MWs-D5eRc2fB3u6s;Architecture;https://www.linkedin.com/company/people-meet/about/;IT;Unknown/Error;people meet;1.0;https://www.linkedin.com/jobs/view/4403327427/;;On-site;Mid, Liderança/Gerência;22/04/2026
22;Persona;Assistant Project Manager (Work From Home);América Latina;5 hours ago;https://www.linkedin.com/jobs/view/4403953550/;https://media.licdn.com/dms/image/v2/D560BAQFBONOpYEyekA/company-logo_100_100/B56Zqm5c0MJsAQ-/0/1763736670143/personatalent_logo?e=1778112000&v=beta&t=lYRDYhF_dtGDnvfJNj5xTJfTWgm1fubGPwt--71mLI0;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/persona/about/;Marketing;tally.so;persona;1.0;https://www.linkedin.com/jobs/view/4403953550/;https://tally.so/r/QKBrvk;Remote;Associate, Liderança/Gerência;22/04/2026
23;Persona;Project Manager (Work From Home);América Latina;5 hours ago;https://www.linkedin.com/jobs/view/4403959545/;https://media.licdn.com/dms/image/v2/D560BAQFBONOpYEyekA/company-logo_100_100/B56Zqm5c0MJsAQ-/0/1763736670143/personatalent_logo?e=1778112000&v=beta&t=lYRDYhF_dtGDnvfJNj5xTJfTWgm1fubGPwt--71mLI0;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/persona/about/;Marketing;tally.so;persona;1.0;https://www.linkedin.com/jobs/view/4403959545/;https://tally.so/r/QKBrvk;Remote;Liderança/Gerência;22/04/2026
24;Persona;Senior Technical Project Manager (Work From Home);América Latina;5 hours ago;https://www.linkedin.com/jobs/view/4403962603/;https://media.licdn.com/dms/image/v2/D560BAQFBONOpYEyekA/company-logo_100_100/B56Zqm5c0MJsAQ-/0/1763736670143/personatalent_logo?e=1778112000&v=beta&t=lYRDYhF_dtGDnvfJNj5xTJfTWgm1fubGPwt--71mLI0;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/persona/about/;IT;tally.so;persona;1.0;https://www.linkedin.com/jobs/view/4403962603/;https://tally.so/r/QKBrvk;Remote;Senior, Liderança/Gerência, TI/Tech;22/04/2026
25;Publicis Brasil;Pessoa Gerente de Projetos Sr (Health);São Paulo (SP);Viewed;https://www.linkedin.com/jobs/view/4391899988/;https://media.licdn.com/dms/image/v2/D4D0BAQFY_PG_Q0v3mw/company-logo_100_100/company-logo_100_100/0/1719257587926?e=1778112000&v=beta&t=TqsiriA1j-k9CCKF-KqaBpVtExyKOWRXjsWunysR36o;Middle > Manager;https://www.linkedin.com/company/publicis-brasil/about/;Healthcare;careers.publicisgroupe.com;publicis brasil;1.0;https://www.linkedin.com/jobs/view/4391899988/;https://careers.publicisgroupe.com/jobs/145442?lang=pt-br&iis=Job+Board&iisn=LinkedIn+Apply;Hybrid;PCD / Afirmativa, Senior, Mid, Liderança/Gerência, Saúde/Pesquisa;22/04/2026
26;RH Ser Consultoria Empresarial;Especialista De Projetos - Indústria - Carreiras Disponíveis;Parnamirim (RN);1 day ago;https://www.linkedin.com/jobs/view/4401292673/;https://media.licdn.com/dms/image/v2/C4E0BAQFC399KPceCTQ/company-logo_100_100/company-logo_100_100/0/1630574192193?e=1778112000&v=beta&t=xmE-AeatHAodFHTGMn3sLDDoiWthuZy3afAdiKq-GX8;Advanced > Specialist;https://www.linkedin.com/company/rh-ser-consultoria-empresarial/about/;Consulting;Vagas.com;rh ser consultoria empresarial;1.0;https://www.linkedin.com/jobs/view/4401292673/;https://divulgavagas.com.br/vaga-de-emprego/especialista-de-projetos-industria-33099599?utm_source=lk_empresas&utm_medium=linkedin&utm_campaign=lk_empresas;Hybrid;Specialist;22/04/2026
27;Remote Leverage;Project Manager;América Latina;14 hours ago;https://www.linkedin.com/jobs/view/4404540284/;https://media.licdn.com/dms/image/v2/D560BAQELT-7rBftAAQ/company-logo_100_100/company-logo_100_100/0/1736898373026/remote_leverage_logo?e=1778112000&v=beta&t=u_W5v-HEGms8QylbmHE8oBwCYwQkAPsVq1-XjvXwS8Y;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/remote-leverage/about/;Marketing;Recruit CRM;remote leverage;1.0;https://www.linkedin.com/jobs/view/4404540284/;https://recruitcrm.io/apply/17532910759140072922xNl;Remote;Liderança/Gerência;22/04/2026
28;Santa Colomba;Analista De Planejamento - Carreiras Disponíveis;Blumenau (SC);1 day ago;https://www.linkedin.com/jobs/view/4401296673/;https://media.licdn.com/dms/image/v2/D4D0BAQEFeLeANfyY2Q/company-logo_100_100/B4DZy6nBtcKAAQ-/0/1772657319680/santa_colomba_logo?e=1778112000&v=beta&t=XuXXiQcCt5ibOhG7MIgZeJMlfCrG4OkS_KAv92YrGH4;Advanced > Specialist;https://www.linkedin.com/company/santa-colomba/about/;Other;Vagas.com;santa colomba;1.0;https://www.linkedin.com/jobs/view/4401296673/;https://divulgavagas.com.br/vaga-de-emprego/analista-de-planejamento-33100795?utm_source=lk_empresas&utm_medium=linkedin&utm_campaign=lk_empresas;On-site;Associate;22/04/2026
29;Smarthis;Analista de Projetos (PMO);Brasil;20 hours ago;https://www.linkedin.com/jobs/view/4401687031/;https://media.licdn.com/dms/image/v2/C560BAQF0jLO-dXqO-Q/company-logo_100_100/company-logo_100_100/0/1630655887890/smarthis_logo?e=1778112000&v=beta&t=-CsApFAKxfsHVgPPOeRXZuKRAqNmCNtXeQnRRwieC1o;Advanced > Specialist;https://www.linkedin.com/company/smarthis/about/;Marketing;Gupy;smarthis;1.0;https://www.linkedin.com/jobs/view/4401687031/;https://smarthis.gupy.io/job/eyJqb2JJZCI6MTExNjU0NzksInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;Remote;Associate, PMO;22/04/2026
30;Syneos Health;Project Manager with experience in Change Management or organizational transformation - Experience in CRO or Pharma is required - Sponsor dedicated - LATAM Remote;São Paulo (SP);1 hour ago;https://www.linkedin.com/jobs/view/4404839232/;https://media.licdn.com/dms/image/v2/C4D0BAQHBsEZeIFwfmQ/company-logo_100_100/company-logo_100_100/0/1631313343628?e=1778112000&v=beta&t=aWyYg5mCEAm_FqNqTB8XaciftGSt189rH9P89K5nwrU;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/syneos-health/about/;Healthcare;Workday;syneos health;1.0;https://www.linkedin.com/jobs/view/4404839232/;https://syneoshealth.wd12.myworkdayjobs.com/Syneos_Health_External_Site/job/BRA-Remote/Project-Manager-with-experience-in-Change-Management-or-organizational-transformation---Experience-in-CRO-or-Pharma-is-required---Sponsor-dedicated---LATAM-Remote_25107810/apply?bid=0&tid=x_2d27e705-0333-4408-8a8c-e00a927b3573;Remote;Liderança/Gerência, Change Mgt;22/04/2026
31;Talent Scout;Client Project Manager;América Latina;3 hours ago;https://www.linkedin.com/jobs/view/4403985356/;https://media.licdn.com/dms/image/v2/D4E0BAQEszEopAzSByg/company-logo_100_100/B4EZYVzSsFHYAU-/0/1744122489919?e=1778112000&v=beta&t=-6vGHYHxtrtzULCkPbPkB6XTfmpHhvirVL2AlcUyYOM;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/talent-scout/about/;Marketing;app.loxo.co;talent scout;1.0;https://www.linkedin.com/jobs/view/4403985356/;https://app.loxo.co/job/MzcwNzctZDhrczR4ZXczdGY5cXU5eQ==?t=1776785710985;Remote;Liderança/Gerência;22/04/2026
32;TechnipFMC;PROJECT CONTROLLER SR - Vaga afirmativa PCD;Grande Rio de Janeiro (RJ);Viewed;https://www.linkedin.com/jobs/view/4392928994/;https://media.licdn.com/dms/image/v2/D560BAQHw_lZxbXIEew/company-logo_100_100/company-logo_100_100/0/1702465362752/technipfmc_logo?e=1778112000&v=beta&t=-Ilg_vi4yYTnTJL4WYjGy0TOppfX2j1Ul6QD-mGfv74;-;https://www.linkedin.com/company/technipfmc/about/;IT;careers.technipfmc.com;technipfmc;1.0;https://www.linkedin.com/jobs/view/4392928994/;https://careers.technipfmc.com/job/Rio-de-Janeiro-ECO-Sapucai-PROJECT-CONTROLLER-SR-Vaga-afirmativa-PCD/1377798800/;On-site;PCD / Afirmativa, Senior;22/04/2026
33;Tekton Labs;Delivery Manager;América Latina;4 hours ago;https://www.linkedin.com/jobs/view/4401957190/;https://media.licdn.com/dms/image/v2/D560BAQFhwIeQEAp9Og/company-logo_100_100/B56ZkHQ4zAHQAU-/0/1756763491979/tekton_labs_logo?e=1778112000&v=beta&t=X5lk-y5p7iY3QM_BmGSv6g6HdGPu57NGp2gEZGraDps;Operations > Delivery Manager;https://www.linkedin.com/company/tekton-labs/about/;Other;careerportal.tektonlabs-internal.com;tekton labs;3.0;https://www.linkedin.com/jobs/view/4401957190/;https://careerportal.tektonlabs-internal.com/jobs/delivery-manager?src=LinkedIn;Remote;Liderança/Gerência, Delivery/SDM;22/04/2026
34;The TalentHQ;Senior Project Manager;América Latina;Viewed;https://www.linkedin.com/jobs/view/4402737599/;https://media.licdn.com/dms/image/v2/D4E0BAQHEfIdoJWd0MA/company-logo_100_100/company-logo_100_100/0/1718748039680/the_talenthq_logo?e=1778112000&v=beta&t=7OEPcrGpFKYzLBnwqykKhvXna9V6pOtmqu-Jkc9lD3M;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/the-talenthq/about/;Marketing;www.careers-page.com;the talenthq;1.0;https://www.linkedin.com/jobs/view/4402737599/;https://www.careers-page.com/talenthq/job/4R8VYX95/apply;Remote;Senior, Liderança/Gerência;22/04/2026
35;Timenow;Pessoa Analista de Planejamento;São Luís (MA);20 hours ago;https://www.linkedin.com/jobs/view/4401683059/;https://media.licdn.com/dms/image/v2/C4E0BAQFCHz71YNvMbQ/company-logo_100_100/company-logo_100_100/0/1630626388144/timenow_consultoria_e_gesto_de_projetos_logo?e=1778112000&v=beta&t=hZmVHdMHdPaTKHm7_xaS_c9EVlh_NIX-fILKUL08oG4;Advanced > Specialist;https://www.linkedin.com/company/timenow/about/;IT;Gupy;timenow;1.0;https://www.linkedin.com/jobs/view/4401683059/;https://time-now.gupy.io/job/eyJqb2JJZCI6MTExNTgwMzEsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;On-site;PCD / Afirmativa, Associate;22/04/2026
36;Trusted Edge;Coordenador de Projetos de TI;Rio de Janeiro (RJ);42 minutes ago;https://www.linkedin.com/jobs/view/4404836850/;Sem logo;Middle > Manager;https://www.linkedin.com/company/trusted-edge/about/;IT;careers.capgemini.com;trusted edge;1.0;https://www.linkedin.com/jobs/view/4404836850/;https://careers.capgemini.com/job/Rio-de-Janeiro-Coordenador-de-Projetos-de-TI/1385686533/?feedId=388933&utm_source=LinkedInJobPostings;On-site;Mid, Liderança/Gerência, TI/Tech;22/04/2026
37;V4 Company;Gestor de Projetos - Pleno | V4 Ames & Co;Santa Rosa (RS);1 day ago;https://www.linkedin.com/jobs/view/4403689548/;https://media.licdn.com/dms/image/v2/D4D0BAQGgDF3xNMH29g/company-logo_100_100/company-logo_100_100/0/1723750121863/v4companysa_logo?e=1778112000&v=beta&t=iXux9zB3enbm9S6cWXn1iNq1tn_4RsPIX3_ITaDNZD4;-;https://www.linkedin.com/company/v4-company/about/;Marketing;Inhire;v4 company;2.0;https://www.linkedin.com/jobs/view/4403689548/;https://v4company.inhire.app/vagas/80c8775a-51ec-4055-8638-75a93557a5ec/gestor-de-projetos-pleno-or-v4-ames-and-co?source=linkedin;On-site;Mid, Liderança/Gerência;22/04/2026
38;Vertiv;Sr. Execution Manager;São Paulo (SP);14 hours ago;https://www.linkedin.com/jobs/view/4404534235/;https://media.licdn.com/dms/image/v2/D4E0BAQEcVIdwkXTu3A/company-logo_100_100/B4EZdkGpLHH0AQ-/0/1749731153187/vertiv_logo?e=1778112000&v=beta&t=aM7k2v22ik5mbBGwnBgNpz7PoBaZ_zylJP9KUM4kAMk;Middle > Manager;https://www.linkedin.com/company/vertiv/about/;IT;Oracle;vertiv;2.0;https://www.linkedin.com/jobs/view/4404534235/;https://egup.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/20270543?utm_medium=jobboard&utm_source=linkedin;On-site;Senior, Liderança/Gerência;22/04/2026
39;Virtustant;Project Manager;América Latina;5 hours ago;https://www.linkedin.com/jobs/view/4401952038/;https://media.licdn.com/dms/image/v2/D4D0BAQFiL0VjzJJo8A/company-logo_100_100/company-logo_100_100/0/1736165963219?e=1778112000&v=beta&t=cSrKusBNpXUUQfA0E9o6d35f6DeAbb9PzGi4vNYwCbM;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/virtustant/about/;Marketing;jobs.virtustant.com;virtustant;1.0;https://www.linkedin.com/jobs/view/4401952038/;https://jobs.virtustant.com/job-details/ac3dd55c-6252-4554-a8a8-268644f8d39b;Remote;Liderança/Gerência;22/04/2026
40;abler Vagas;Analista de Projetos Júnior;Rio de Janeiro (RJ);18 hours ago;https://www.linkedin.com/jobs/view/4404514221/;https://media.licdn.com/dms/image/v2/D4D0BAQGMAPERRvd2YA/company-logo_100_100/B4DZVr.XUYHIAQ-/0/1741273265821/abler_vagas_br_logo?e=1778112000&v=beta&t=myEZsdhbsOj2PR2KxiAG9B0MtmvrKBbs6bzg5ym-Tak;Advanced > Specialist;https://www.linkedin.com/company/abler-vagas/about/;Energy;ats.abler.com.br;abler vagas;1.0;https://www.linkedin.com/jobs/view/4404514221/;https://ats.abler.com.br/jobs/5877?slug=analista-de-projetos-junior-543770;Hybrid;Junior, Associate;22/04/2026
