Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
11;Amazon;Project Manager Operations – Packaging, ROW Packaging Programs;Cabo de Santo Agostinho (PE);Viewed;https://www.linkedin.com/jobs/view/4371666390/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1778112000&v=beta&t=uebahcAyz5KP-sXKlhIxCjz_a3cb7a6B6WVDWlzanJI;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/amazon/about/;IT;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4371666390/;https://www.amazon.jobs/en/jobs/3179179/project-manager-operations-packaging-row-packaging-programs?cmpid=SPLICX0248M&ss=paid&utm_campaign=cxro&utm_content=job_posting&utm_medium=social_media&utm_source=linkedin.com;On-site;Liderança/Gerência;17/04/2026
12;Amazon;Project Manager Operations – Packaging, ROW Packaging Programs;Cajamar (SP);Viewed;https://www.linkedin.com/jobs/view/4371665442/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1778112000&v=beta&t=uebahcAyz5KP-sXKlhIxCjz_a3cb7a6B6WVDWlzanJI;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/amazon/about/;IT;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4371665442/;https://www.amazon.jobs/en/jobs/3179179/project-manager-operations-packaging-row-packaging-programs?cmpid=SPLICX0248M&ss=paid&utm_campaign=cxro&utm_content=job_posting&utm_medium=social_media&utm_source=linkedin.com;On-site;Liderança/Gerência;17/04/2026
13;Amplo Engenharia e Gestão de Projetos;Gerente de Projetos;Belo Horizonte (MG);19 hours ago;https://www.linkedin.com/jobs/view/4403151308/;https://media.licdn.com/dms/image/v2/D4D0BAQGTl5yYUhGTSA/company-logo_100_100/company-logo_100_100/0/1703261087433/amplo_engenharia_e_gesto_de_projetos_ltda_logo?e=1778112000&v=beta&t=4xKeoAuknApwuNLqhPf1_7xVnwqBfV5KkUHFBfjkNLo;Middle > Manager;https://www.linkedin.com/company/amplo-engenharia-e-gest-o-de-projetos/about/;Marketing;Solidês;amplo engenharia e gestão de projetos;1.0;https://www.linkedin.com/jobs/view/4403151308/;https://amploengenharia.vagas.solides.com.br/vaga/830950?origem=linkedin;Hybrid;Mid, Liderança/Gerência;17/04/2026
14;Ampstek;Junior Project Manager;Costa Rica (MS);Easy Apply;https://www.linkedin.com/jobs/view/4402136421/;https://media.licdn.com/dms/image/v2/C4D0BAQG-yq3zl7vc9w/company-logo_100_100/company-logo_100_100/0/1630539687958/ampstek_logo?e=1778112000&v=beta&t=-19rXoJRN7LwEJFUiwY5nUllM4dx53yVjgPpPnh-40E;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/ampstek/about/;Marketing;LinkedIn (Easy Apply);ampstek;1.0;https://www.linkedin.com/jobs/view/4402136421/;https://www.linkedin.com/jobs/view/4402136421/;Hybrid;Junior, Liderança/Gerência;17/04/2026
15;ArcTouch;Senior Project Manager with Product Expertise - Talent Pool;Florianópolis (SC);Viewed;https://www.linkedin.com/jobs/view/4402163053/;https://media.licdn.com/dms/image/v2/D560BAQHeyW6JWckctw/company-logo_100_100/company-logo_100_100/0/1702488613057/arctouch_logo?e=1778112000&v=beta&t=RbOtX5hdKmN8Sv0Bd2_XCcoAItMUFSahBniG5sccsjE;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/arctouch/about/;IT;arctouch.com;arctouch;3.0;https://www.linkedin.com/jobs/view/4402163053/;https://arctouch.com/careers/job-description?gh_jid=7819491&gh_src=7b35et8o1us&source=LinkedIn;Remote;Banco de Talentos, Specialist, Senior, Liderança/Gerência;17/04/2026
16;Arco Educação;Analista de Projetos Pl;São Paulo (SP);3 hours ago;https://www.linkedin.com/jobs/view/4403483650/;https://media.licdn.com/dms/image/v2/D4D0BAQGaB4FX_HAi2A/company-logo_100_100/B4DZm69YfyJcAQ-/0/1759778277737/arcoeducacao_logo?e=1778112000&v=beta&t=BbgJH94ZDXmmXk3MeD3hcHunHOW3J-X0AEn--wtE2XM;Advanced > Specialist;https://www.linkedin.com/company/arco-educa-o/about/;Education;Greenhouse;arco educação;1.0;https://www.linkedin.com/jobs/view/4403483650/;https://job-boards.greenhouse.io/arcoeducacao/jobs/5973285004;Hybrid;Mid, Associate;17/04/2026
17;BairesDev;Project Manager - Remote Work; (SP);Viewed;https://www.linkedin.com/jobs/view/4402162135/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1778112000&v=beta&t=FXcGl-qtmqNsP3QoIOjsyLqAawKHO1du9WFzUqzFDf4;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;Marketing;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4402162135/;https://applicants.bairesdev.com/job/49/284538/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=-20251229&lang=en;Remote;Liderança/Gerência;17/04/2026
18;BairesDev;Project Manager - Remote Work;América Latina;Viewed;https://www.linkedin.com/jobs/view/4402146926/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1778112000&v=beta&t=FXcGl-qtmqNsP3QoIOjsyLqAawKHO1du9WFzUqzFDf4;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;Marketing;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4402146926/;https://applicants.bairesdev.com/job/49/284538/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=-20251229&lang=en;Remote;Liderança/Gerência;17/04/2026
19;BairesDev;Project Manager - Remote Work;Brasil;Be an early applicant;https://www.linkedin.com/jobs/view/4402144868/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1778112000&v=beta&t=FXcGl-qtmqNsP3QoIOjsyLqAawKHO1du9WFzUqzFDf4;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;Marketing;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4402144868/;https://applicants.bairesdev.com/job/49/284538/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=-20251229&lang=en;Remote;Liderança/Gerência;17/04/2026
20;BairesDev;Project Manager - Remote Work;Brasil;Viewed;https://www.linkedin.com/jobs/view/4402149827/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1778112000&v=beta&t=FXcGl-qtmqNsP3QoIOjsyLqAawKHO1du9WFzUqzFDf4;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;Marketing;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4402149827/;https://applicants.bairesdev.com/job/49/284538/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=-20251229&lang=en;Remote;Liderança/Gerência;17/04/2026
21;BairesDev;Senior Project Manager - Remote Work;Brasil;Be an early applicant;https://www.linkedin.com/jobs/view/4402146987/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1778112000&v=beta&t=FXcGl-qtmqNsP3QoIOjsyLqAawKHO1du9WFzUqzFDf4;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;Marketing;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4402146987/;https://applicants.bairesdev.com/job/49/279667/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=-20251229&lang=en;Remote;Senior, Liderança/Gerência;17/04/2026
22;BairesDev;Project Manager - Remote Work;Minas Gerais, Brasil;Be an early applicant;https://www.linkedin.com/jobs/view/4402163147/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1778112000&v=beta&t=FXcGl-qtmqNsP3QoIOjsyLqAawKHO1du9WFzUqzFDf4;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;Marketing;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4402163147/;https://applicants.bairesdev.com/job/49/284538/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=-20251229&lang=en;Remote;Liderança/Gerência;17/04/2026
23;Baker Hughes;Product Delivery Manager;Brasil;Viewed;https://www.linkedin.com/jobs/view/4379657579/;https://media.licdn.com/dms/image/v2/C4E0BAQE4CJSgGjKt_w/company-logo_100_100/company-logo_100_100/0/1630655649902/bakerhughes_logo?e=1778112000&v=beta&t=lLFa3RUhgTbdObRcHZS8JX4sRt4WVWXtPb85Z2xWbeM;Operations > Delivery Manager;https://www.linkedin.com/company/baker-hughes/about/;Marketing;careers.bakerhughes.com;baker hughes;1.0;https://www.linkedin.com/jobs/view/4379657579/;https://careers.bakerhughes.com/global/en/job/BAHUGLOBALP100980EXTERNAL/Product-Delivery-Manager?utm_source=linkedin&utm_medium=phenom-feeds;Remote;Liderança/Gerência, Delivery/SDM;17/04/2026
24;Be8;Analista de PMO Sênior;Passo Fundo (RS);21 hours ago;https://www.linkedin.com/jobs/view/4402330519/;https://media.licdn.com/dms/image/v2/D4D0BAQG6Fm9EeofHmg/company-logo_100_100/company-logo_100_100/0/1733915756548/be8energy_logo?e=1778112000&v=beta&t=DCKcEiExdEy7pPIr0NOmOsWjN6GD98dLK5DvBUv5Tnk;Produtos > Product Manager;https://www.linkedin.com/company/be8/about/;Other;Senior;be8;1.0;https://www.linkedin.com/jobs/view/4402330519/;https://be8.portaldetalentos.senior.com.br/vacancy/46a3fd0e-56cd-4e89-aeaf-301b84ce1936;On-site;Senior, Associate, PMO;17/04/2026
25;Bonin Engenharia e Consultoria Socioambiental Ltda;Analista de PMO;São Paulo (SP);3 hours ago;https://www.linkedin.com/jobs/view/4403467763/;https://media.licdn.com/dms/image/v2/D4D0BAQHOYgbrQDWQog/company-logo_100_100/company-logo_100_100/0/1704027863125/bonin_engenharia_e_consultoria_scio_ambiental_ltda_logo?e=1778112000&v=beta&t=QxQAkfrgJFV9wz0JD2vCPJ2EFWFIBYJO8H-XQLE960M;Produtos > Product Manager;https://www.linkedin.com/company/bonin-engenharia-e-consultoria-socioambiental-ltda/about/;Consulting;RH Gestor;bonin engenharia e consultoria socioambiental ltda;1.0;https://www.linkedin.com/jobs/view/4403467763/;https://bonintalentos.rhgestor.com.br/vagas/detalhes/ufwUTXg25700w1GEtZ6;On-site;Associate, PMO;17/04/2026
26;Bracell;Coordenador(a) de Projetos e Transformação Digital Florestal;Lençóis Paulista (SP);21 hours ago;https://www.linkedin.com/jobs/view/4400452856/;https://media.licdn.com/dms/image/v2/C4D0BAQEumcm6WFNiFQ/company-logo_100_100/company-logo_100_100/0/1630544030415/bracell_logo?e=1778112000&v=beta&t=excPldiACw22_CB3YChUZvBgBG3Qnt9NG5ku0U3O1tE;Middle > Manager;https://www.linkedin.com/company/bracell/about/;IT;Workday;bracell;1.0;https://www.linkedin.com/jobs/view/4400452856/;https://averis.wd3.myworkdayjobs.com/en-US/RGE/job/Lencois-Paulista/Coordenador-a--de-Projetos-e-Transformao-Digital-Florestal_R196324?source=LinkedIn;On-site;Mid, Liderança/Gerência, TI/Tech, Change Mgt;17/04/2026
27;Brandt Meio Ambiente Ltda.;Coordenador de Projetos Socioambientais;Nova Lima (MG);19 hours ago;https://www.linkedin.com/jobs/view/4403154266/;https://media.licdn.com/dms/image/v2/D4D0BAQGgJwh4iPYnGA/company-logo_100_100/company-logo_100_100/0/1692665081258/brandt_meio_ambiente_ltda_logo?e=1778112000&v=beta&t=O_PfVtDkXtK7t4bjdQgfuVFNJQFwyMu03mrVlojjnxk;Middle > Manager;https://www.linkedin.com/company/brandt-meio-ambiente-ltda/about/;Marketing;Solidês;brandt meio ambiente ltda.;1.0;https://www.linkedin.com/jobs/view/4403154266/;https://brandt.vagas.solides.com.br/vaga/831098?origem=linkedin;On-site;Mid, Liderança/Gerência;17/04/2026
28;Brasilcap;Analista Jr. (Projetos / Processos / Planejamento);Rio de Janeiro (RJ);Viewed;https://www.linkedin.com/jobs/view/4402188512/;https://media.licdn.com/dms/image/v2/D4D0BAQEV-ls5YUNUrw/company-logo_100_100/B4DZiBCJj2HYAY-/0/1754511481573/brasilcap_logo?e=1778112000&v=beta&t=By2Sh76lSSbhU7PN5Yw4amTfIf3nYLITFjiF1YUXpvc;Advanced > Process & Automation;https://www.linkedin.com/company/brasilcap/about/;Marketing;Vagas.com;brasilcap;1.0;https://www.linkedin.com/jobs/view/4402188512/;;Hybrid;Junior, Associate, Processos/Excelência;17/04/2026
29;Bunge;Project Manager (HR PMO);São Paulo (SP);Viewed;https://www.linkedin.com/jobs/view/4380582629/;https://media.licdn.com/dms/image/v2/D560BAQFJQ0GVco3UXw/company-logo_100_100/company-logo_100_100/0/1720012233520/bunge_logo?e=1778112000&v=beta&t=HzLVhMhuO-Iv2aZEJGIqPb71q7tAQFek7wFK1WE__88;Produtos > Product Manager;https://www.linkedin.com/company/bunge/about/;HR;jobs.bunge.com;bunge;3.0;https://www.linkedin.com/jobs/view/4380582629/;https://jobs.bunge.com/job/S%C3%A3o-Paulo-Project-Manager-%28HR-PMO%29-S%C3%A3o-05423-010/1369768733/;On-site;Liderança/Gerência, PMO;17/04/2026
30;CI&T;Squad Lead, Brasil;Brasil;8 hours ago;https://www.linkedin.com/jobs/view/4403441267/;https://media.licdn.com/dms/image/v2/D4D0BAQGLvQL_ujmJgA/company-logo_100_100/B4DZi9QI7xHwAc-/0/1755521781937/ciandt_logo?e=1778112000&v=beta&t=2LgzAQG9Rd3zJUAufQHrrUjcFVi4uqjK4Xg-dUejqoU;Agility > Squad Leader;https://www.linkedin.com/company/ci-t/about/;Other;LinkedIn (Easy Apply);ci&t;4.0;https://www.linkedin.com/jobs/view/4403441267/;https://www.linkedin.com/jobs/view/4403441267/;Remote;Mid, Liderança/Gerência, Squad Leader;17/04/2026
31;CRRC（Hong Kong）Co.Ltd;Contract Manager (Suppliers & Sucontractors); (SP);Easy Apply;https://www.linkedin.com/jobs/view/4400463304/;https://media.licdn.com/dms/image/v2/C4E0BAQEJlwXDGjWbPw/company-logo_100_100/company-logo_100_100/0/1669920716039?e=1778112000&v=beta&t=0b4TKCPEtFqy5lY5VNPeI-L8f_JtouoND1KtwvIc7Ms;Middle > Manager;https://www.linkedin.com/company/crrc-hong-kong-co-ltd/about/;Government;LinkedIn (Easy Apply);crrc（hong kong）co.ltd;1.0;https://www.linkedin.com/jobs/view/4400463304/;https://www.linkedin.com/jobs/view/4400463304/;On-site;Freelance/PJ, Liderança/Gerência;17/04/2026
32;Cacau Show;PMO - CACAU PARK;Itu (SP);22 hours ago;https://www.linkedin.com/jobs/view/4400460643/;https://media.licdn.com/dms/image/v2/C4D0BAQGx9uY61xp2DA/company-logo_100_100/company-logo_100_100/0/1630512832008/cacau_show_logo?e=1778112000&v=beta&t=ln398VlbG7ExEeJm_JzXbTAIOywszh55exH9KOv-IOI;Produtos > Product Manager;https://www.linkedin.com/company/cacau-show/about/;Other;Gupy;cacau show;2.0;https://www.linkedin.com/jobs/view/4400460643/;https://cacaushow.gupy.io/job/eyJqb2JJZCI6MTExNTA2MjksInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;On-site;PMO;17/04/2026
33;Candidata ai;Gerente de Projetos (Foco em Processos e Transformação Digital);Telêmaco Borba (PR);19 hours ago;https://www.linkedin.com/jobs/view/4403155300/;https://media.licdn.com/dms/image/v2/D4D0BAQE2fH2l2wNlMQ/company-logo_100_100/company-logo_100_100/0/1734989821316/candidata_ai_logo?e=1778112000&v=beta&t=oyEpw0FbzrxG-JVEjK0Qasqb_BlYFO_dQuClKcOVJTY;Middle > Manager;https://www.linkedin.com/company/candidata-ai/about/;Data;www.linkedin.com;candidata ai;1.0;https://www.linkedin.com/jobs/view/4403155300/;https://www.linkedin.com/jobs/view/4380582629/;Hybrid;Mid, Liderança/Gerência, TI/Tech, Change Mgt, Processos/Excelência;17/04/2026
34;Capco;Analista de Processos - Rio de Janeiro - Híbrido;Grande Rio de Janeiro (RJ);Viewed;https://www.linkedin.com/jobs/view/4365114201/;https://media.licdn.com/dms/image/v2/D560BAQGRr0gl6aqDEQ/company-logo_100_100/B56ZfLXYIjHUAQ-/0/1751463592988/capco_logo?e=1778112000&v=beta&t=R72t0TYm_s-hr2iFtRjL2aw-zZ9gShvYcegZMh3vKY4;Advanced > Process & Automation;https://www.linkedin.com/company/capco/about/;Marketing;Greenhouse;capco;1.0;https://www.linkedin.com/jobs/view/4365114201/;https://job-boards.greenhouse.io/capco/jobs/7229053?src=Linkedin;Hybrid;Associate, Processos/Excelência;17/04/2026
35;Capitani Group;Gerente de projetos;Porto Alegre (RS);8 hours ago;https://www.linkedin.com/jobs/view/4403424796/;https://media.licdn.com/dms/image/v2/C4D0BAQFNPiKzvjH9cQ/company-logo_100_100/company-logo_100_100/0/1650388372873/capitani_logo?e=1778112000&v=beta&t=emM-toMQmfE5AwXWq0E4afCLzSmD1hanaS-LzPUYvYg;Middle > Manager;https://www.linkedin.com/company/capitani-group/about/;IT;LinkedIn (Easy Apply);capitani group;1.0;https://www.linkedin.com/jobs/view/4403424796/;https://www.linkedin.com/jobs/view/4403424796/;Hybrid;Mid, Liderança/Gerência;17/04/2026
36;Caylent;Project Manager;Brasil;22 hours ago;https://www.linkedin.com/jobs/view/4402317078/;https://media.licdn.com/dms/image/v2/D560BAQE4WhSY33g_Ag/company-logo_100_100/company-logo_100_100/0/1734557363884/caylent_logo?e=1778112000&v=beta&t=R9GGtWZqp4CA8ctf-Hw9aqQf04qBIIk_jrf5yTSM5jE;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/caylent/about/;Marketing;Greenhouse;caylent;3.0;https://www.linkedin.com/jobs/view/4402317078/;https://job-boards.greenhouse.io/caylent/jobs/5591027004;Remote;Liderança/Gerência;17/04/2026
37;Chipus Microelectronics;Project Management Officer (PMO);Florianópolis (SC);4 hours ago;https://www.linkedin.com/jobs/view/4400838872/;https://media.licdn.com/dms/image/v2/D4E0BAQHJuv9isHIuDA/company-logo_100_100/B4EZtGBP1NIUAQ-/0/1766406291187/chipus_logo?e=1778112000&v=beta&t=0fJeqh91FdkheWBD6B5BrRrvPNUu1S_NYmw3fWA5BkU;Middle > Manager;https://www.linkedin.com/company/chipus-microelectronics/about/;Marketing;Solidês;chipus microelectronics;1.0;https://www.linkedin.com/jobs/view/4400838872/;https://chipusmicroeletronica.vagas.solides.com.br/vaga/831762;On-site;PMO;17/04/2026
38;Cogna Educação;ANALISTA PROJETOS PROCESSOS JR;São Paulo (SP);Viewed;https://www.linkedin.com/jobs/view/4390481958/;https://media.licdn.com/dms/image/v2/D4D0BAQELEPfSLRyqxw/company-logo_100_100/B4DZr_xVlBJIAU-/0/1765227715463/cogna_educao_logo?e=1778112000&v=beta&t=NqxQ22gkYtqLwRAdiadj6ELPsD8fsO2ht72wjtv9m2Y;Advanced > Process & Automation;https://www.linkedin.com/company/cogna-educa-o/about/;Education;Gupy;cogna educação;3.0;https://www.linkedin.com/jobs/view/4390481958/;https://cogna.gupy.io/job/eyJqb2JJZCI6MTA5OTAxODcsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;Hybrid;Junior, Associate, Processos/Excelência;17/04/2026
39;Compass UOL;Agile Master | Mid (Remote);Brasil;13 hours ago;https://www.linkedin.com/jobs/view/4403195262/;https://media.licdn.com/dms/image/v2/D4D0BAQGS2dYkE6pQUA/company-logo_100_100/B4DZ2b.l4WIkAY-/0/1776438370262/compass_uol_logo?e=1778112000&v=beta&t=PDSIs7MYKB1xgavZSKAOSYbTM6_69m6NcpDCGAYg-Bw;Agility > Scrum Master;https://www.linkedin.com/company/compass-uol/about/;Other;Gupy;compass uol;4.0;https://www.linkedin.com/jobs/view/4403195262/;https://compass.gupy.io/job/eyJqb2JJZCI6MTExNTQ5MTYsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;Remote;Mid, Scrum/Agile;17/04/2026
